permno,month,ret_excess,mkt_excess,smb,hml,beta,size,bm
10032,2016-10-01,-0.02093530294001102,-0.0202,-0.0441,0.0412,0.677327661969269,-0.3461301829697619,0.43696023685198004
10032,2016-11-01,0.1153769062995911,0.048600000000000004,0.0567,0.0821,0.7488691141156536,-0.3466885088852817,0.43696023685198004
10032,2016-12-01,0.057234296065568915,0.0181,9e-4,0.036000000000000004,0.7711556945446573,-0.3457715071200933,0.43696023685198004
10032,2017-01-01,0.004411219871044159,0.0194,-0.0113,-0.0274,0.4152379261335889,-0.34478374697821845,0.43696023685198004
10032,2017-02-01,0.032196692442893984,0.035699999999999996,-0.0204,-0.0167,0.5116342327854134,-0.34426191853140586,0.43696023685198004
10032,2017-03-01,0.030554281038045878,0.0017000000000000001,0.0113,-0.0333,0.5967276839068991,-0.34451926466283134,0.43696023685198004
10032,2017-04-01,-0.101018986582756,0.0109,0.0072,-0.0213,0.6084912815539248,-0.34423551112943246,0.43696023685198004
10032,2017-05-01,-7.923857635119929e-4,0.0106,-0.0252,-0.0375,0.243450424826879,-0.34709593278135104,0.43696023685198004
10032,2017-06-01,0.01075052274912596,0.0078000000000000005,0.0223,0.0149,0.33958186293686,-0.34698217694463307,0.43696023685198004
10032,2017-07-01,0.01908316344320774,0.0187,-0.0146,-0.0022,0.3546137478612175,-0.3483919406402391,0.630533181764393
10032,2017-08-01,-0.02943942848742008,0.0016,-0.0165,-0.0207,0.42649050716994336,-0.3484088117930588,0.630533181764393
10032,2017-09-01,0.07590491358041764,0.025099999999999997,0.044500000000000005,0.030899999999999997,0.49009511945153944,-0.3495209004806873,0.630533181764393
10032,2017-10-01,0.0944994020819664,0.0225,-0.019299999999999998,0.0022,0.4543762075569556,-0.3488484162236429,0.630533181764393
10032,2017-11-01,0.01678095435798168,0.031200000000000002,-0.005600000000000001,-5e-4,0.38977576316951656,-0.34674955704281596,0.630533181764393
10032,2017-12-01,-0.02953537333905697,0.0106,-0.0132,3e-4,0.40043504028237153,-0.34688091484284245,0.630533181764393
10032,2018-01-01,-0.0170749872982502,0.0558,-0.0318,-0.013600000000000001,0.5799094935216452,-0.34732326686297493,0.630533181764393
10032,2018-02-01,0.00843974388539791,-0.0365,0.0026,-0.0103,0.42604823077806364,-0.3479881253633375,0.630533181764393
10032,2018-03-01,-0.010981169705092907,-0.0235,0.0406,-0.0023,0.5061588799425958,-0.34684523640143206,0.630533181764393
10032,2018-04-01,-0.08326839520931244,0.0029,0.011000000000000001,0.0048,0.5189973705104366,-0.34686963765511214,0.630533181764393
10032,2018-05-01,0.05895742908716202,0.0265,0.053099999999999994,-0.0313,0.44819698709279027,-0.3487897122441994,0.630533181764393
10032,2018-06-01,0.022503686553239817,0.0048,0.0113,-0.0233,0.5018114264713953,-0.34962039855486665,0.630533181764393
10032,2018-07-01,-0.003615498001128435,0.0319,-0.0225,0.0045000000000000005,0.20398552622560337,-0.3496514110163822,0.8346430904997254
10032,2018-08-01,0.06352963771820068,0.0344,0.011399999999999999,-0.0398,0.19429013466001405,-0.3504416425621407,0.8346430904997254
10032,2018-09-01,-0.07702540302276611,6e-4,-0.023,-0.017,0.0857584652859612,-0.34967226093595893,0.8346430904997254
10032,2018-10-01,-0.003779965770058334,-0.0768,-0.0482,0.034300000000000004,-0.2270095257091623,-0.3514406873508368,0.8346430904997254
10032,2018-11-01,0.04340546644926071,0.0169,-0.0068000000000000005,0.0026,-0.20051701268257344,-0.350692606683114,0.8346430904997254
10032,2018-12-01,-0.1650716787815094,-0.0955,-0.0242,-0.019,0.1042040088757023,-0.35128995066033536,0.8346430904997254
10032,2019-01-01,0.09656869449615478,0.08410000000000001,0.028999999999999998,-0.0044,-0.025219540742231206,-0.352742346893379,0.8346430904997254
10032,2019-02-01,0.0986989221692085,0.034,0.0204,-0.0268,-0.03956820080823522,-0.35275397541621745,0.8346430904997254
10032,2019-03-01,-0.01501524584889412,0.011000000000000001,-0.0298,-0.0405,-0.04477851133233238,-0.3513774125033833,0.8346430904997254
10032,2019-04-01,-0.014733313424885269,0.039599999999999996,-0.0174,0.0217,-0.08122097191243702,-0.3519714092660667,0.8346430904997254
10032,2019-05-01,-0.17906911096572878,-0.0694,-0.0134,-0.023700000000000002,0.32318705726735814,-0.3530080392083796,0.8346430904997254
10032,2019-06-01,0.1766777045249939,0.0693,0.0025,-0.0070999999999999995,0.48628234960447975,-0.3577372743955235,0.8346430904997254
10032,2019-07-01,0.02105700088143349,0.011899999999999999,-0.0194,0.0042,0.4553393716161116,-0.35714263472249574,0.4109801606858391
10032,2019-08-01,-0.043469033128023145,-0.0258,-0.0232,-0.0495,0.3926867543747045,-0.3598548925500668,0.4109801606858391
10032,2019-09-01,0.09084113754034043,0.0143,-0.0097,0.0683,0.33913502940751467,-0.3606314692145068,0.4109801606858391
10032,2019-10-01,0.1813508079051971,0.0206,0.0028000000000000004,-0.019299999999999998,0.3848528673765451,-0.35765702945074224,0.4109801606858391
10032,2019-11-01,0.02530796622037888,0.0387,0.008,-0.0202,0.41397843272434903,-0.3541973330918386,0.4109801606858391
10032,2019-12-01,0.01230225194841623,0.0277,0.0072,0.0179,0.43306447574649504,-0.35427447370251886,0.4109801606858391
10032,2020-01-01,-0.07694335316419601,-0.0011,-0.0313,-0.062400000000000004,0.37640077628140495,-0.35411768593695364,0.4109801606858391
10032,2020-02-01,-0.06826979870796204,-0.08130000000000001,0.0103,-0.0379,0.355107528752302,-0.355935997296672,0.4109801606858391
10032,2020-03-01,-0.1788940077543259,-0.1338,-0.0489,-0.1402,1.255779278597295,-0.3548801184718199,0.4109801606858391
10032,2020-04-01,0.1490102112293243,0.1365,0.024700000000000003,-0.0118,1.239668962198324,-0.3599423897445596,0.4109801606858391
10032,2020-05-01,0.024305848234891892,0.0558,0.0245,-0.048,1.2134309811131367,-0.36032973737848456,0.4109801606858391
10032,2020-06-01,0.09862308373451233,0.0246,0.0269,-0.0204,1.2724463962662325,-0.3619732424413672,0.4109801606858391
10032,2020-07-01,0.05276286026239395,0.057699999999999994,-0.0227,-0.0146,1.1951447537692474,-0.35773312198750895,-0.3279637017938966
10032,2020-08-01,0.02386013960242271,0.07629999999999999,-0.0022,-0.029300000000000003,1.3395290169405047,-0.3591497592087125,-0.3279637017938966
10032,2020-09-01,-0.0716131089091301,-0.0363,-4e-4,-0.026600000000000002,1.4613451268716273,-0.3594622675033811,-0.3279637017938966
10032,2020-10-01,-0.01553248444795609,-0.021,0.043899999999999995,0.04190000000000001,1.8098009558314687,-0.35902213905838526,-0.3279637017938966
10032,2020-11-01,0.0742456706404686,0.1247,0.0574,0.0199,1.3748036551124734,-0.3623816734210367,-0.3279637017938966
10032,2020-12-01,0.046747812831401815,0.0463,0.0483,-0.015600000000000001,1.410625961747381,-0.36460096046919754,-0.3279637017938966
10044,2000-01-01,-0.0040999999999999995,-0.047400000000000005,0.0579,-0.0189,-0.18282585467871382,-0.3581309853487666,0.9320072141933621
10044,2000-02-01,-0.1471571492433548,0.0245,0.2148,-0.0981,-0.2583463563574723,-0.3586432215925538,0.9320072141933621
10044,2000-03-01,0.2036333283662796,0.052000000000000005,-0.1729,0.0823,-0.17967432472725933,-0.3577385696267101,0.9320072141933621
10044,2000-04-01,0.01838850566148758,-0.064,-0.0663,0.0725,-0.3232147182459194,-0.35817812652375564,0.9320072141933621
10044,2000-05-01,-0.1061235937476158,-0.044199999999999996,-0.0611,0.0483,-0.3526600635885892,-0.3582463626107511,0.9320072141933621
10044,2000-06-01,-0.05400000074505806,0.0464,0.128,-0.08410000000000001,-0.4239268845638404,-0.3585240741411187,0.9320072141933621
10044,2000-07-01,0.008357894834876062,-0.025099999999999997,-0.0308,0.0833,-0.46211247214060175,-0.3587971142173453,0.6902379391200271
10044,2000-08-01,-0.2127922075986862,0.0703,-0.0063,-0.0137,-0.647590258730848,-0.35958680272335336,0.6902379391200271
10044,2000-09-01,0.027686883413791663,-0.0545,-0.0173,0.0717,-0.7365061512268508,-0.359803751446203,0.6902379391200271
10044,2000-10-01,-0.005600000000000001,-0.0276,-0.0393,0.0564,-0.7175557661896704,-0.36010180175344647,0.6902379391200271
10044,2000-11-01,-0.1797031790971756,-0.1072,-0.0339,0.1234,-0.5518125098810513,-0.3613701040084893,0.6902379391200271
10044,2000-12-01,0.05269230797886848,0.011899999999999999,0.0073,0.076,-0.5512838110778543,-0.36083018451886034,0.6902379391200271
10044,2001-01-01,0.4491454680919647,0.0313,0.0668,-0.051100000000000007,-0.462686477221899,-0.35961109487340703,0.6902379391200271
10044,2001-02-01,-0.01630000018626451,-0.1005,-0.0074,0.12480000000000001,-0.5383261919894627,-0.3616477952612357,0.6902379391200271
10044,2001-03-01,0.2995974536418915,-0.0726,0.0027,0.0643,-0.7238021645937737,-0.36292449700570767,0.6902379391200271
10044,2001-04-01,0.02134270303547382,0.0794,0.005600000000000001,-0.046900000000000004,-0.7091805226896113,-0.36437234285818226,0.6902379391200271
10044,2001-05-01,0.09528486632108689,0.0072,0.025,0.0336,-0.7342825637771534,-0.36520267005232243,0.6902379391200271
10044,2001-06-01,0.2799586531639099,-0.0194,0.06269999999999999,-0.0113,-0.7284762868613535,-0.36601359942954564,0.6902379391200271
10044,2001-07-01,-0.10192473369836808,-0.0213,-0.04190000000000001,0.0521,-0.7678780036771596,-0.36491322246923663,0.05372082656182795
10044,2001-08-01,-0.024579750052094458,-0.0646,0.0248,0.023,-0.7605460449316377,-0.36569481421809624,0.05372082656182795
10044,2001-09-01,0.10939513416290281,-0.0925,-0.0625,0.0146,-0.8432726365367195,-0.3711558003541493,0.05372082656182795
10044,2001-10-01,0.2050368860244751,0.0246,0.07490000000000001,-0.0766,-0.8403036364099757,-0.36596428121303914,0.05372082656182795
10044,2001-11-01,0.31346796350479134,0.0754,-0.004699999999999999,0.0222,-0.7223471838403817,-0.3670165330314237,0.05372082656182795
10044,2001-12-01,-0.01738394679129124,0.016,0.0473,0.0085,-0.7706882251669732,-0.36835263248164457,0.05372082656182795
10044,2002-01-01,-0.02596142939627171,-0.0144,0.011899999999999999,0.0344,-0.7236466233547875,-0.36804726191781933,0.05372082656182795
10044,2002-02-01,-0.048745986419916155,-0.0229,-0.01,0.0216,-0.7188808198817885,-0.36611208032869136,0.05372082656182795
10044,2002-03-01,0.4487962495803833,0.0424,0.0421,0.010700000000000001,-0.7320801201543352,-0.3652488810831079,0.05372082656182795
10044,2002-04-01,-0.07427773320674896,-0.052000000000000005,0.0596,0.0388,-0.6767606153095288,-0.3704327607466156,0.05372082656182795
10044,2002-05-01,-0.15971336379051213,-0.0138,-0.0321,0.015300000000000001,-0.7801845239346822,-0.37398813679648907,0.05372082656182795
10044,2002-06-01,-0.06280453165173532,-0.0721,0.042800000000000005,-3e-4,-0.7007137851984787,-0.3790351317862891,0.05372082656182795
10044,2002-07-01,-0.17662090504169461,-0.0818,-0.0526,-0.0387,-0.5869270919938998,-0.37540850310257695,-0.8669750779086862
10044,2002-08-01,0.02158848517239094,0.005,-0.0287,0.0331,-0.5746256071634989,-0.3716771322142943,-0.8669750779086862
10044,2002-09-01,0.00985850062817335,-0.1035,0.024300000000000002,0.0144,-0.6535579800411297,-0.37208848369458614,-0.8669750779086862
10044,2002-10-01,-0.1125308932304382,0.0784,-0.0341,-0.0395,-0.7988994134170885,-0.3739816012293096,-0.8669750779086862
10044,2002-11-01,-0.11120001430511471,0.0596,0.0323,-0.0127,-0.8294868545906834,-0.3712715719328768,-0.8669750779086862
10044,2002-12-01,0.1406134553194046,-0.0576,0.0011,0.0213,-0.8583270445838036,-0.37043554596173134,-0.8669750779086862
10044,2003-01-01,-0.2752034196853638,-0.025699999999999997,0.013000000000000001,-0.0073,-0.8358149147400703,-0.37043907974550744,-0.8669750779086862
10044,2003-02-01,0.15164238247871398,-0.018799999999999997,-0.0046,-0.0138,-0.7846156551026309,-0.3670982975229088,-0.8669750779086862
10044,2003-03-01,-0.01570593828707933,0.0109,0.0104,-0.019299999999999998,-0.8537729463285733,-0.3677283782412717,-0.8669750779086862
10044,2003-04-01,0.1960150321722031,0.08220000000000001,0.0067,0.011699999999999999,-0.8117228169861661,-0.36936107344218577,-0.8669750779086862
10044,2003-05-01,-0.0320721283942461,0.0605,0.0471,0.0053,-0.8314471105722478,-0.36991618381460484,-0.8669750779086862
10044,2003-06-01,0.02860103191435337,0.014199999999999999,0.0174,0.0019,-0.8127015146941305,-0.36928268959486305,-0.8669750779086862
10044,2003-07-01,0.1430499523162842,0.0235,0.051100000000000007,-0.011899999999999999,-0.8044167192514391,-0.3696998366311782,-0.2415364234158153
10044,2003-08-01,0.06760603629350662,0.023399999999999997,0.0262,0.0154,-0.9185152498993727,-0.37254457925206935,-0.2415364234158153
10044,2003-09-01,0.17847838861942292,-0.0124,0.008,0.001,-0.9086257444942506,-0.37218876244075316,-0.2415364234158153
10044,2003-10-01,-0.0040219780307263146,0.0608,0.0263,0.0192,-1.0092988277749908,-0.37307936488395693,-0.2415364234158153
10044,2003-11-01,0.05896581776738167,0.013500000000000002,0.02,0.0181,-0.979600726883786,-0.3725466542536392,-0.2415364234158153
10044,2003-12-01,0.06161663172841072,0.0429,-0.0271,0.016,-0.9466202624944977,-0.3725343064512457,-0.2415364234158153
10044,2004-01-01,0.1248785375833511,0.0215,0.0254,0.0246,-0.8959725553003554,-0.37113145844858686,-0.2415364234158153
10044,2004-02-01,0.00811073454618454,0.013999999999999999,-0.0152,0.0087,-0.8848965402749628,-0.37098649488676333,-0.2415364234158153
10044,2004-03-01,0.04158708859086037,-0.0132,0.0175,0.0023,-0.8398586539814923,-0.37216925178273264,-0.2415364234158153
10044,2004-04-01,0.005299986843764782,-0.0183,-0.0174,-0.0302,-0.8249111574035926,-0.3729280999432101,-0.2415364234158153
10044,2004-05-01,0.054464104497432705,0.011699999999999999,-0.0025,-0.0023,-0.7414232386051768,-0.37308566074708593,-0.2415364234158153
10044,2004-06-01,0.31422598524093626,0.018600000000000002,0.022799999999999997,0.0123,-0.6993037015333854,-0.3724402932856072,-0.2415364234158153
10044,2004-07-01,0.02275298365950584,-0.0406,-0.038,0.0322,-0.7216245537523791,-0.37211595349640114,-1.15550589570309
10044,2004-08-01,-0.15423224494457238,8e-4,-0.0149,0.01,-0.7231695768262671,-0.3726213522217847,-1.15550589570309
10044,2004-09-01,0.1494968123674393,0.016,0.0302,-2e-4,-0.7068337862927944,-0.3738470614131156,-1.15550589570309
10044,2004-10-01,0.02603488973677158,0.0143,0.0015,-0.0025,-0.6983259824002602,-0.3719113565953832,-1.15550589570309
10044,2004-11-01,0.1228201643228531,0.0454,0.0373,0.014499999999999999,-0.646116771298108,-0.3715356653756627,-1.15550589570309
10044,2004-12-01,0.01646805282831192,0.034300000000000004,-3e-4,-0.0021,-0.6614667728371804,-0.37258520877322104,-1.15550589570309
10044,2005-01-01,0.1287754150867462,-0.0276,-0.0172,0.0207,-0.6689742840985687,-0.3708066650822045,-1.15550589570309
10044,2005-02-01,0.29631659116745,0.0189,-0.005699999999999999,0.0154,-0.5855431212510649,-0.3690184563870164,-1.15550589570309
10044,2005-03-01,0.20747502722740171,-0.0197,-0.013999999999999999,0.020499999999999997,-0.6468088108531123,-0.36912781108153686,-1.15550589570309
10044,2005-04-01,-0.19910042903423308,-0.026099999999999998,-0.0393,5e-4,-0.5892201195250849,-0.3681530092632775,-1.15550589570309
10044,2005-05-01,0.1868983466386795,0.0365,0.0288,-0.0059,-0.5846375862090635,-0.36987543956295715,-1.15550589570309
10044,2005-06-01,0.2465681972026825,0.005699999999999999,0.0259,0.0281,-0.5320129213579403,-0.36839306377939396,-1.15550589570309
10044,2005-07-01,0.09396367112398148,0.0392,0.028999999999999998,-0.0078000000000000005,-0.5408216227669365,-0.3676385712806838,-1.5499088380770363
10044,2005-08-01,-0.252689057469368,-0.012199999999999999,-0.0098,0.0134,-0.34621570716270345,-0.36725998284418737,-1.5499088380770363
10044,2005-09-01,-0.1931385056018829,0.0049,-0.0067,0.0069,-0.32689762817019985,-0.3695590962221954,-1.5499088380770363
10044,2005-10-01,0.0836013193011284,-0.0202,-0.0123,0.0040999999999999995,-0.33945578259400305,-0.37057026098502405,-1.5499088380770363
10044,2005-11-01,-0.015079778297245501,0.0361,0.009899999999999999,-0.012,-0.531914355399952,-0.3703571669161203,-1.5499088380770363
10044,2005-12-01,0.040133247303962706,-0.0025,-0.0040999999999999995,0.0022,-0.5252088000575885,-0.3729160393615223,-1.5499088380770363
10044,2006-01-01,-0.14763854479789731,0.0304,0.0542,0.0109,-0.6754812871745017,-0.3734032413649121,-1.5499088380770363
10044,2006-02-01,0.1042812595129013,-0.003,-0.004,-0.0037,-0.6751762468857491,-0.3761438359335796,-1.5499088380770363
10044,2006-03-01,0.024809365394711493,0.0146,0.0345,0.0055000000000000005,-0.41658022762374985,-0.37638398603042167,-1.5499088380770363
10044,2006-04-01,-0.02512642048895359,0.0073,-0.0143,0.023399999999999997,-0.3675390362748478,-0.37474770722192924,-1.5499088380770363
10044,2006-05-01,-0.1253355907678604,-0.035699999999999996,-0.0298,0.0239,-0.309127918072718,-0.37516410195776084,-1.5499088380770363
10044,2006-06-01,-0.041777796387672414,-0.0034999999999999996,-0.0038,0.008,-0.2618968505820915,-0.3755400400027483,-1.5499088380770363
10044,2006-07-01,0.08991842037439346,-0.0078000000000000005,-0.039900000000000005,0.0262,-0.3098468384515278,-0.3743888128772254,-0.9520980198901194
10044,2006-08-01,-0.01686715209931135,0.0203,0.0101,-0.0204,-0.2878461638268687,-0.37012352854554426,-0.9520980198901194
10044,2006-09-01,-0.031340151539444916,0.0184,-0.0134,6e-4,-0.03407941209008911,-0.36882220032262253,-0.9520980198901194
10044,2006-10-01,-0.04463052514791489,0.0323,0.0172,-0.0026,-0.07502876839144886,-0.36685069066824105,-0.9520980198901194
10044,2006-11-01,0.1278276260375977,0.0171,0.0072,0.0011,-0.29388122457793225,-0.36699661516987475,-0.9520980198901194
10044,2006-12-01,-5.185581240803e-4,0.0087,-0.0113,0.0271,-0.2851225774022941,-0.36727960883066907,-0.9520980198901194
10044,2007-01-01,-0.08943401279449463,0.013999999999999999,0.0014000000000000002,-0.006999999999999999,-0.35106162548497594,-0.36863876759547337,-0.9520980198901194
10044,2007-02-01,0.017761324596405028,-0.0196,0.0118,-0.0012,-0.3847533762668246,-0.3676030179732887,-0.9520980198901194
10044,2007-03-01,-0.013091200816631317,0.0068000000000000005,0.0015,-0.009399999999999999,-0.5846105910349544,-0.3681113494492665,-0.9520980198901194
10044,2007-04-01,-0.007356390380859375,0.0349,-0.0217,-0.0143,-0.5911850915861696,-0.36649288051132434,-0.9520980198901194
10044,2007-05-01,0.1819637366771698,0.032400000000000005,0.0023,-0.0062,-0.5794448256097632,-0.3668085364979846,-0.9520980198901194
10044,2007-06-01,-0.00525783053226769,-0.0196,0.0076,-0.010700000000000001,-0.7892022911828568,-0.366526260564446,-0.9520980198901194
10044,2007-07-01,0.1134499243497849,-0.0373,-0.026099999999999998,-0.0373,-1.1636058562300742,-0.3665177145753205,-1.0879089005943778
10044,2007-08-01,-0.05124121500253677,0.0092,-0.0014000000000000002,-0.0189,-1.1628486370931053,-0.3662400063343531,-1.0879089005943778
10044,2007-09-01,0.071746425855159765,0.0322,-0.0222,-0.0223,-1.3333555699442134,-0.3657185148374216,-1.0879089005943778
10044,2007-10-01,-0.03050966545641422,0.018000000000000002,0.0012,-0.0311,-1.1392532995854228,-0.36476518882774156,-1.0879089005943778
10044,2007-11-01,0.04916874114274979,-0.0483,-0.029300000000000003,-0.009399999999999999,-1.299554772058697,-0.3648006536270657,-1.0879089005943778
10044,2007-12-01,-0.0963073213815689,-0.0087,0.0016,-0.0052,-1.2116894109805052,-0.3658825303188781,-1.0879089005943778
10044,2008-01-01,-0.264064738368988,-0.0636,-0.0098,0.0401,-0.18054230054361142,-0.3640449480076493,-1.0879089005943778
10044,2008-02-01,0.09085012937784195,-0.030899999999999997,-0.0040999999999999995,-0.0084,-0.37397431785295504,-0.3655918099221854,-1.0879089005943778
10044,2008-03-01,-0.0119362297475338,-0.009300000000000001,0.0077,0.0034999999999999996,-0.25744269871033043,-0.3662689363376826,-1.0879089005943778
10044,2008-04-01,-0.02327967554628849,0.046,-0.0172,-0.0109,-0.6204497830001948,-0.36664107397977075,-1.0879089005943778
10044,2008-05-01,-0.03919840909838676,0.018600000000000002,0.029500000000000002,-0.015300000000000001,-0.22327863633222111,-0.3655864319024796,-1.0879089005943778
10044,2008-06-01,-0.1814274053096771,-0.08439999999999999,0.0124,-0.027000000000000003,0.3251714082073517,-0.3650388204183699,-1.0879089005943778
10044,2008-07-01,-0.0710742517709732,-0.0077,0.0256,0.0527,0.4675233065361949,-0.36531198945528215,-0.8159692126309778
10044,2008-08-01,0.015441093248128892,0.015300000000000001,0.035,0.0148,0.4531465088375218,-0.36704635990960044,-0.8159692126309778
10044,2008-09-01,0.00959871547669172,-0.0924,-0.0124,0.059000000000000004,0.29537792796626694,-0.366699093444228,-0.8159692126309778
10044,2008-10-01,-0.2258274121761322,-0.1723,-0.0252,-0.0222,0.9058332522025844,-0.3664829402646545,-0.8159692126309778
10044,2008-11-01,-0.13202800838947298,-0.0786,-0.0287,-0.063,1.0406693182464517,-0.3668047090384179,-0.8159692126309778
10044,2008-12-01,-0.1194030269980431,0.0174,0.0349,7.000000000000001e-4,0.9163040474769999,-0.3672535708691612,-0.8159692126309778
10044,2009-01-01,0.2196987271308899,-0.0812,0.0018,-0.11109999999999999,0.31078170751803763,-0.3668776528964269,-0.8159692126309778
10044,2009-02-01,-0.09377574006319046,-0.10099999999999999,0.0013,-0.0691,0.278432038892832,-0.36547557785798185,-0.8159692126309778
10044,2009-03-01,0.06480981748104095,0.0895,0,0.0334,0.1318563286779293,-0.3652196555889393,-0.8159692126309778
10044,2009-04-01,0.007223039229959248,0.1018,0.0528,0.0526,-0.2475038740545689,-0.36457460352682974,-0.8159692126309778
10044,2009-05-01,0.3570436537265778,0.0521,-0.0252,0.0037,0.1621737369495321,-0.36659318167781607,-0.8159692126309778
10044,2009-06-01,-0.07240039685964585,0.0043,0.026600000000000002,-0.027200000000000002,-0.023299172634216672,-0.36584779934127176,-0.8159692126309778
10044,2009-07-01,0.05132856016755104,0.07719999999999999,0.0187,0.0484,0.050864904356932604,-0.365263068887775,-1.0360513785582022
10044,2009-08-01,-0.009487260302901267,0.0333,-0.0108,0.07629999999999999,0.05303686053717966,-0.36620719197789986,-1.0360513785582022
10044,2009-09-01,0.13456328382492072,0.0408,0.024300000000000002,0.0104,0.14322368684724862,-0.36624838449688135,-1.0360513785582022
10044,2009-10-01,-0.05333328247070313,-0.0259,-0.0434,-0.042,0.18154974492629222,-0.3671285597865346,-1.0360513785582022
10044,2009-11-01,0.02230037376284599,0.0556,-0.0239,-0.0033,0.11338863585982399,-0.36653122210031086,-1.0360513785582022
10044,2009-12-01,-0.05934499779939651,0.0275,0.0604,-0.0017000000000000001,0.058745405798918356,-0.36591120002927435,-1.0360513785582022
10044,2010-01-01,0.07408727705478668,-0.0336,0.004,0.0043,0.15135022877416401,-0.3653872047781175,-1.0360513785582022
10044,2010-02-01,-0.006896534003317356,0.034,0.011899999999999999,0.0322,-0.047546313247371595,-0.3670715668901648,-1.0360513785582022
10044,2010-03-01,0.0771833526134491,0.06309999999999999,0.0148,0.022099999999999998,0.11354542695420923,-0.3670266614143841,-1.0360513785582022
10044,2010-04-01,0.034682681614160535,0.02,0.0487,0.028900000000000002,0.021311293303921702,-0.36690373298591916,-1.0360513785582022
10044,2010-05-01,-0.033713450825214396,-0.0789,9e-4,-0.024399999999999998,-0.11970654428112511,-0.3670183010234532,-1.0360513785582022
10044,2010-06-01,0.02077907306849957,-0.0557,-0.0181,-0.047,-0.24027700975671393,-0.368366391093191,-1.0360513785582022
10044,2010-07-01,0.0171228030860424,0.0693,0.0024,-0.003,-0.22026947471212704,-0.36767938356909047,-1.1465070960521713
10044,2010-08-01,0.01577307639420033,-0.04769999999999999,-0.029500000000000002,-0.0196,-0.3605115855250773,-0.36690845395669075,-1.1465070960521713
10044,2010-09-01,-0.004266702274233103,0.09539999999999998,0.039599999999999996,-0.0317,-0.4563455358487763,-0.3657532700088225,-1.1465070960521713
10044,2010-10-01,0.003282620168849826,0.0388,0.0121,-0.024900000000000002,-0.4659254824915642,-0.3647172124414355,-1.1465070960521713
10044,2010-11-01,0.01654565689861774,0.006,0.0377,-0.0088,-0.4672293884920076,-0.3641749900847458,-1.1465070960521713
10044,2010-12-01,0.01037114375978708,0.0682,0.0067,0.0378,-0.5653433283097024,-0.3649038606392318,-1.1465070960521713
10044,2011-01-01,0.05822128971815109,0.0199,-0.024399999999999998,0.0077,-0.46502169843478575,-0.3642909428474371,-1.1465070960521713
10044,2011-02-01,0.01822995563745499,0.0349,0.0147,0.0124,-0.4335740410725044,-0.3637484483393536,-1.1465070960521713
10044,2011-03-01,0.008637878873944283,0.0046,0.0256,-0.018799999999999997,-0.44225241418450567,-0.36373820600602697,-1.1465070960521713
10044,2011-04-01,0.01434063632041216,0.028999999999999998,-0.0032,-0.0248,-0.44305104031719916,-0.3644988660545668,-1.1465070960521713
10044,2011-05-01,-0.003700535045936704,-0.0127,-0.006500000000000001,-0.02,-0.49938769186718013,-0.36384152724555163,-1.1465070960521713
10044,2011-06-01,-0.04999995231628418,-0.0175,-0.0014000000000000002,-0.0038,-0.49848329414357234,-0.3642744327401557,-1.1465070960521713
10044,2011-07-01,-0.07684211432933807,-0.0235,-0.0129,-0.0091,-0.45947149816787597,-0.3642678783718407,-0.9497158325761411
10044,2011-08-01,-0.0214578175753355,-0.0599,-0.030699999999999998,-0.024,-0.468998899519573,-0.36427877988919954,-0.9497158325761411
10044,2011-09-01,-0.03540213033556938,-0.0759,-0.0333,-0.0175,-0.4601687513781522,-0.36468854297456016,-0.9497158325761411
10044,2011-10-01,0.005875463131815195,0.11349999999999999,0.033,0.0012,-0.5393756263840888,-0.3632863300008203,-0.9497158325761411
10044,2011-11-01,0.02336441725492477,-0.0028000000000000004,-0.0017000000000000001,-0.0046,-0.5671781192626034,-0.36324823519193566,-0.9497158325761411
10044,2011-12-01,-0.0138568002730608,0.0074,-0.006,0.0161,-0.5722010377629595,-0.36381596129315236,-0.9497158325761411
10044,2012-01-01,0.01405150908976793,0.050499999999999996,0.0206,-0.009399999999999999,-0.565891443151723,-0.36647785869033167,-0.9497158325761411
10044,2012-02-01,0.09584301710128784,0.044199999999999996,-0.018600000000000002,0.0043,-0.5162030636921451,-0.36658216408076166,-0.9497158325761411
10044,2012-03-01,-0.01384452730417252,0.0311,-0.0066,0.011200000000000002,-0.5590108875237243,-0.3656121885024693,-0.9497158325761411
10044,2012-04-01,0.0302483644336462,-0.0085,-0.0040999999999999995,-0.0077,-0.5689677941400452,-0.366198168902977,-0.9497158325761411
10044,2012-05-01,0.1057583706617355,-0.061900000000000004,9e-4,-0.0106,-0.7281047414598792,-0.3655772120495908,-0.9497158325761411
10044,2012-06-01,0.1015326082706451,0.038900000000000004,0.0064,0.0059,-0.6949838800859861,-0.36652831371185707,-0.9497158325761411
10044,2012-07-01,0.06347822397947311,0.0079,-0.027200000000000002,-0.0012,-0.5984370172407898,-0.36538727507398344,-1.182384852568039
10044,2012-08-01,0.02197692712545395,0.0255,0.0048,0.013000000000000001,-0.6024427421879678,-0.36494695495774965,-1.182384852568039
10044,2012-09-01,0.0216917263507843,0.0273,0.0054,0.0158,-0.6319454404948375,-0.3645425730674883,-1.182384852568039
10044,2012-10-01,-0.1592626703739166,-0.0176,-0.011699999999999999,0.0356,-0.5837500191642718,-0.36455521469048013,-1.182384852568039
10044,2012-11-01,-0.016539717262983318,0.0078000000000000005,0.0060999999999999995,-0.0083,-0.5268478393782863,-0.3648239126215629,-1.182384852568039
